,7_TCGA_hg19,10_TCGA_hg19,EGFR_hg19,7_TCGA_hg38,10_TCGA_hg38,EGFR_hg38,7_UCSC_hg19,10_UCSC_hg19,EGFR_ucsc
TCGA-DU-7009,0.3362218370883882,-0.0010559662090813093,0.0,0.32657833203429465,-0.0018587360594795538,0.0,0.3218884120171674,0.0,0.0
TCGA-DU-7010,0.03986135181975736,-0.675818373812038,0.0,0.17069368667186283,-0.6421933085501859,1.0,0.41201716738197425,-0.585612968591692,0.0
TCGA-DU-7011,1.0,-0.010559662090813094,1.0,0.9992205767731879,-0.004646840148698885,1.0,0.9991416309012876,0.0,1.0
TCGA-DU-7012,0.9896013864818024,-0.9989440337909187,1.0,0.9890880748246298,-0.9990706319702602,1.0,0.9982832618025751,-1.0,1.0
TCGA-DU-7013,0.9982668977469671,-1.0,2.0,0.9984411535463756,-1.0,2.0,1.0,-1.0,2.0
TCGA-DU-7015,0.5268630849220104,-0.05174234424498416,2.0,0.5339049103663289,-0.0362453531598513,2.0,0.5390557939914163,-0.025329280648429583,1.0
TCGA-DU-7018,0.0,0.0,0.0,0.004676539360872954,0.0,0.0,0.0,0.0,0.0
TCGA-DU-7019,0.005199306759098787,-0.0021119324181626186,0.0,0.010132501948558068,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-7290,0.006065857885615251,-1.0,0.0,0.009353078721745909,-1.0,0.0,0.0,-1.0,0.0
TCGA-DU-7292,0.6915077989601387,-0.9672650475184794,2.0,0.6858924395946999,-0.9609665427509294,2.0,0.6918454935622318,-0.9604863221884499,2.0
TCGA-DU-7294,0.012998266897746967,-0.004223864836325237,0.0,0.011691348402182385,-0.0027881040892193307,0.0,0.0,-0.0010131712259371835,0.0
TCGA-DU-7298,0.0025996533795493936,-0.3706441393875396,0.0,0.006235385814497272,-0.3466542750929368,0.0,0.0,-1.0,0.0
TCGA-DU-7299,0.0025996533795493936,-0.0010559662090813093,0.0,0.012470771628994544,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-DU-7300,0.012131715771230503,0.0,0.0,0.014029618082618862,0.0,0.0,0.0,0.0,0.0
TCGA-DU-7301,0.537261698440208,-0.43189017951425557,0.0,0.5315666406858924,-0.24628252788104088,0.0,0.5553648068669528,-0.15602836879432624,0.0
TCGA-DU-7302,0.0,-0.006335797254487857,0.0,0.0,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-7304,0.006065857885615251,-0.0010559662090813093,0.0,0.018706157443491817,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-DU-7306,0.5580589254766031,-0.0010559662090813093,0.0,0.5549493374902572,-0.008364312267657992,0.0,0.5630901287553648,0.0,0.0
TCGA-DU-7309,0.2902946273830156,-0.06019007391763464,0.0,0.30319563522992987,-0.06133828996282528,0.0,0.29699570815450643,0.0,0.0
TCGA-DU-8158,0.026863084922010397,-1.0,0.0,0.02494154325798909,-0.9907063197026023,0.0,0.02317596566523605,-1.0,0.0
TCGA-DU-8161,0.988734835355286,-1.0,1.0,0.9984411535463756,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-DU-8162,0.1611785095320624,-0.030623020063357972,2.0,0.15744349181605613,-0.0362453531598513,2.0,0.15107296137339055,-0.16210739614994935,2.0
TCGA-DU-8163,0.9974003466204506,-0.02006335797254488,1.0,0.9992205767731879,-0.007434944237918215,1.0,1.0,0.0,1.0
TCGA-DU-8164,0.0025996533795493936,-0.0010559662090813093,0.0,0.007014809041309431,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-8165,0.9896013864818024,-1.0,1.0,0.9922057677318784,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-DU-8166,0.9930675909878682,-0.0010559662090813093,1.0,0.9992205767731879,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-DU-8167,0.04852686308492201,-0.48996832101372756,2.0,0.03273577552611068,-0.474907063197026,0.0,0.0,-0.4579533941236069,0.0
TCGA-DU-8168,0.006065857885615251,-0.0010559662090813093,0.0,0.00857365549493375,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-A5TP,0.0,0.0,0.0,0.001558846453624318,0.0,0.0,0.0,0.0,0.0
TCGA-DU-A5TR,0.9948006932409013,0.0,1.0,0.995323460639127,-0.38382899628252787,1.0,0.9991416309012876,0.0,1.0
TCGA-DU-A5TS,0.0017331022530329288,-0.022175290390707498,0.0,0.005455962587685113,-0.01486988847583643,0.0,0.0,0.0,0.0
TCGA-DU-A5TT,1.0,-0.0010559662090813093,1.0,1.0,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-DU-A5TU,0.9948006932409013,-0.007391763463569166,1.0,0.9961028838659393,-0.05390334572490706,1.0,0.9991416309012876,0.0,1.0
TCGA-DU-A5TW,1.0,-0.1457233368532207,1.0,1.0,-0.13568773234200743,1.0,0.9991416309012876,-0.1398176291793313,1.0
TCGA-DU-A5TY,0.9410745233968805,-1.0,1.0,0.9454403741231489,-1.0,1.0,0.9416309012875537,-1.0,1.0
TCGA-DU-A6S2,0.0008665511265164644,-0.004223864836325237,0.0,0.003897116134060795,-0.010223048327137546,0.0,0.0,0.0,0.0
TCGA-DU-A6S3,0.008665511265164644,0.0,0.0,0.010132501948558068,0.0,0.0,0.0,0.0,0.0
TCGA-DU-A6S6,0.5597920277296361,-0.008447729672650475,0.0,0.5705378020265004,-0.0018587360594795538,0.0,0.5510729613733906,0.0,0.0
TCGA-DU-A6S7,0.0,-0.0010559662090813093,0.0,0.003117692907248636,-0.006505576208178439,0.0,0.0008583690987124463,0.0,0.0
TCGA-DU-A6S8,0.012998266897746967,-0.0010559662090813093,0.0,0.010132501948558068,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-A76K,0.9974003466204506,-1.0,1.0,0.9984411535463756,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-DU-A76L,0.9982668977469671,-0.9957761351636748,2.0,1.0,-0.9962825278810409,2.0,0.9991416309012876,-1.0,2.0
TCGA-DU-A76O,0.37954939341421146,-0.007391763463569166,0.0,0.35619641465315666,-0.0027881040892193307,0.0,0.384549356223176,0.0,0.0
TCGA-DU-A76R,0.6741767764298093,-1.0,-1.0,0.661730319563523,-0.9953531598513011,-1.0,0.6660944206008583,-1.0,-1.0
TCGA-DU-A7T6,0.0017331022530329288,0.0,0.0,0.002338269680436477,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-DU-A7T8,0.6195840554592721,-0.0010559662090813093,0.0,0.6102883865939205,-0.0037174721189591076,0.0,0.6214592274678111,0.0,0.0
TCGA-DU-A7TA,1.0,-0.0031678986272439284,1.0,0.9992205767731879,-0.020446096654275093,1.0,1.0,0.0,1.0
TCGA-DU-A7TB,0.0017331022530329288,-0.0010559662090813093,0.0,0.00779423226812159,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-DU-A7TC,0.0,-0.012671594508975714,0.0,0.003117692907248636,-0.048327137546468404,0.0,0.0,0.0,0.0
TCGA-DU-A7TD,1.0,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-DU-A7TG,0.0025996533795493936,0.0,0.0,0.000779423226812159,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-DU-A7TJ,0.9974003466204506,-0.9852164730728616,2.0,0.9976617303195635,-0.9860594795539034,2.0,0.9991416309012876,-0.9969604863221885,2.0
TCGA-E1-5302,0.597053726169844,0.0,0.0,0.5892439594699922,0.0,0.0,0.5965665236051502,0.0,0.0
TCGA-E1-5303,0.012131715771230503,0.0,0.0,0.009353078721745909,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-E1-5304,0.9948006932409013,-0.1700105596620908,1.0,0.9984411535463756,-0.7211895910780669,1.0,1.0,-0.1094224924012158,1.0
TCGA-E1-5305,0.0008665511265164644,-0.005279831045406547,0.0,0.009353078721745909,0.0,0.0,0.0,0.0,0.0
TCGA-E1-5307,0.0,-0.0010559662090813093,0.0,0.002338269680436477,-0.004646840148698885,0.0,0.0008583690987124463,0.0,0.0
TCGA-E1-5311,0.0025996533795493936,-0.9767687434002112,0.0,0.003897116134060795,-0.9823420074349443,0.0,0.0,-1.0,0.0
TCGA-E1-5318,0.006065857885615251,-0.005279831045406547,0.0,0.00779423226812159,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-E1-5319,0.0025996533795493936,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0
TCGA-E1-5322,0.4480069324090121,-0.0010559662090813093,0.0,0.48713951675759937,-0.0009293680297397769,0.0,0.9991416309012876,0.0,1.0
TCGA-E1-A7YD,0.9991334488734835,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-E1-A7YE,0.0008665511265164644,-0.6578669482576558,0.0,0.003117692907248636,-0.5920074349442379,0.0,0.0,-0.6149949341438703,0.0
TCGA-E1-A7YH,0.008665511265164644,-0.0031678986272439284,0.0,0.0,-0.017657992565055763,0.0,0.0,0.0,0.0
TCGA-E1-A7YI,0.004332755632582322,-0.7697993664202746,0.0,0.004676539360872954,-0.7481412639405205,0.0,0.0017167381974248926,-0.7426545086119554,0.0
TCGA-E1-A7YJ,0.33882149046793764,-1.0,2.0,0.34060795011691347,-1.0,2.0,0.3261802575107296,-1.0,2.0
TCGA-E1-A7YK,0.005199306759098787,0.0,0.0,0.006235385814497272,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-E1-A7YL,0.9922010398613518,-0.9926082365364308,1.0,0.995323460639127,-0.9934944237918215,1.0,0.9991416309012876,-1.0,1.0
TCGA-E1-A7YM,1.0,-0.9989440337909187,1.0,0.9992205767731879,-0.9990706319702602,1.0,0.9991416309012876,-1.0,1.0
TCGA-E1-A7YN,0.9974003466204506,-1.0,1.0,0.9984411535463756,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-E1-A7YO,0.005199306759098787,-0.0010559662090813093,0.0,0.004676539360872954,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-E1-A7YQ,0.9913344887348353,-1.0,2.0,0.9914263445050663,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-E1-A7YS,0.011265164644714038,-0.005279831045406547,0.0,0.007014809041309431,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-E1-A7YU,0.0008665511265164644,-0.007391763463569166,0.0,0.001558846453624318,-0.0009293680297397769,0.0,0.0008583690987124463,0.0,0.0
TCGA-E1-A7YV,0.005199306759098787,-0.6230200633579726,0.0,0.004676539360872954,-0.5994423791821561,0.0,0.006008583690987125,-0.5876393110435664,0.0
TCGA-E1-A7YW,0.0017331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-E1-A7YY,0.0,-0.02006335797254488,0.0,0.0,-0.011152416356877323,0.0,0.0,0.0,0.0
TCGA-E1-A7Z2,0.5268630849220104,-0.8637803590285111,1.0,0.5300077942322681,-0.8475836431226765,1.0,0.5090128755364807,-0.851063829787234,1.0
TCGA-E1-A7Z3,0.5268630849220104,-0.02006335797254488,0.0,0.5183164458300857,-0.0009293680297397769,0.0,0.5313304721030043,0.0,0.0
TCGA-E1-A7Z4,0.008665511265164644,-0.6240760295670539,0.0,0.002338269680436477,-0.612453531598513,0.0,0.0,-0.03951367781155015,0.0
TCGA-E1-A7Z6,0.292894280762565,-0.005279831045406547,0.0,0.2860483242400624,-0.004646840148698885,0.0,0.296137339055794,-0.0010131712259371835,0.0
TCGA-EZ-7264,0.0017331022530329288,-0.007391763463569166,0.0,0.001558846453624318,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-F6-A8O3,0.0,-0.01689545934530095,0.0,0.0,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-F6-A8O4,0.5346620450606586,-0.007391763463569166,0.0,0.5331254871395168,-0.004646840148698885,0.0,0.5502145922746781,0.0,0.0
TCGA-FG-5962,1.0,-0.0021119324181626186,1.0,1.0,-0.0018587360594795538,1.0,1.0,0.0,1.0
TCGA-FG-5963,0.13344887348353554,0.0,0.0,0.18472330475448168,0.0,1.0,0.04377682403433476,0.0,2.0
TCGA-FG-5964,0.0034662045060658577,-0.006335797254487857,0.0,0.010132501948558068,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-FG-5965,0.6880415944540728,0.0,1.0,0.6586126266562744,-0.0037174721189591076,0.0,0.6660944206008583,0.0,0.0
TCGA-FG-6688,0.9991334488734835,-0.9989440337909187,2.0,0.9992205767731879,-0.9990706319702602,2.0,0.9991416309012876,-1.0,2.0
TCGA-FG-6689,0.026863084922010397,-0.0021119324181626186,0.0,0.019485580670303974,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-6690,0.5459272097053726,-0.007391763463569166,0.0,0.5627435697583788,-0.0027881040892193307,0.0,0.5399141630901287,0.0,0.0
TCGA-FG-6691,0.9991334488734835,0.0,1.0,0.9992205767731879,0.0,1.0,0.9991416309012876,0.0,1.0
TCGA-FG-6692,0.9774696707105719,-1.0,2.0,0.9758378799688231,-1.0,2.0,0.9802575107296138,-1.0,2.0
TCGA-FG-7634,0.9974003466204506,-0.0010559662090813093,1.0,0.9968823070927514,-0.015799256505576207,1.0,1.0,0.0,1.0
TCGA-FG-7636,0.29982668977469673,-0.0010559662090813093,0.0,0.31254871395167577,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-7638,0.006932409012131715,0.0,0.0,0.000779423226812159,0.0,0.0,0.002575107296137339,0.0,0.0
TCGA-FG-7641,0.029462738301559793,-0.027455121436114043,0.0,0.020265003897116135,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-FG-7643,0.9991334488734835,-1.0,1.0,0.9992205767731879,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-FG-8181,0.010398613518197574,-0.004223864836325237,0.0,0.004676539360872954,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-FG-8182,0.5727902946273831,-0.0010559662090813093,2.0,0.573655494933749,0.0,2.0,0.9991416309012876,0.0,1.0
TCGA-FG-8185,0.011265164644714038,-0.0010559662090813093,0.0,0.021044427123928292,-0.2732342007434944,0.0,0.0,-0.002026342451874367,0.0
TCGA-FG-8186,0.5173310225303293,-0.022175290390707498,0.0,0.5074045206547155,-0.008364312267657992,0.0,0.5218884120171674,0.0,0.0
TCGA-FG-8187,0.006932409012131715,-0.0031678986272439284,0.0,0.013250194855806703,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-8188,0.0025996533795493936,-0.14889123548046462,0.0,0.013250194855806703,-0.19981412639405205,0.0,0.0,-0.12360688956433637,0.0
TCGA-FG-8189,0.0,0.0,0.0,0.0,-0.013940520446096654,0.0,0.0,0.0,0.0
TCGA-FG-8191,0.0,0.0,0.0,0.010132501948558068,0.0,0.0,0.0,0.0,0.0
TCGA-FG-A4MT,0.0008665511265164644,-0.005279831045406547,0.0,0.000779423226812159,-0.008364312267657992,0.0,0.0008583690987124463,0.0,0.0
TCGA-FG-A4MU,1.0,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-FG-A4MW,0.9991334488734835,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-FG-A4MX,0.006932409012131715,-0.0010559662090813093,0.0,0.026500389711613406,-0.0009293680297397769,0.0,0.0017167381974248926,0.0,0.0
TCGA-FG-A4MY,0.0,-0.007391763463569166,0.0,0.002338269680436477,-0.012081784386617101,0.0,0.0,-0.004052684903748734,0.0
TCGA-FG-A60J,0.008665511265164644,0.0,0.0,0.003117692907248636,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-FG-A60K,0.008665511265164644,0.0,0.0,0.005455962587685113,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-A60L,0.3396880415944541,-0.006335797254487857,0.0,0.33593141075604055,-0.0055762081784386614,0.0,0.34506437768240344,0.0,0.0
TCGA-FG-A6IZ,0.008665511265164644,-0.004223864836325237,0.0,0.021823850350740453,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-A6J1,0.0008665511265164644,-0.0021119324181626186,0.0,0.003117692907248636,-0.013011152416356878,0.0,0.0,0.0,0.0
TCGA-FG-A6J3,0.01559792027729636,-0.6515311510031679,0.0,0.20810600155884645,-0.6171003717472119,1.0,0.0,-0.5876393110435664,0.0
TCGA-FG-A70Y,0.00779896013864818,-0.006335797254487857,0.0,0.0,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-FG-A70Z,0.9974003466204506,-0.9926082365364308,2.0,1.0,-0.9934944237918215,2.0,0.9991416309012876,-0.9929078014184397,2.0
TCGA-FG-A710,0.008665511265164644,-0.0021119324181626186,0.0,0.010132501948558068,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-FG-A711,0.47920277296360486,-0.24181626187961985,0.0,0.4793452844894778,-0.22490706319702602,0.0,0.4875536480686695,-0.21580547112462006,0.0
TCGA-FG-A713,0.004332755632582322,-0.006335797254487857,0.0,0.003117692907248636,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-FG-A87N,0.0025996533795493936,-0.20908130939809927,0.0,0.002338269680436477,-0.18587360594795538,0.0,0.0,-0.1661600810536981,0.0
TCGA-FG-A87Q,0.9696707105719238,-1.0,2.0,0.9742790335151987,-1.0,2.0,0.976824034334764,-1.0,2.0
TCGA-FN-7833,0.0017331022530329288,-0.0010559662090813093,0.0,0.003897116134060795,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HT-7467,0.0034662045060658577,0.0,0.0,0.004676539360872954,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-HT-7468,0.005199306759098787,-0.0010559662090813093,0.0,0.00857365549493375,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7469,0.006065857885615251,-0.6230200633579726,0.0,0.09353078721745908,-0.5985130111524164,0.0,0.0,-0.45997973657548125,0.0
TCGA-HT-7470,0.01993067590987868,-0.009503695881731784,0.0,0.04520654715510522,-0.006505576208178439,0.0,0.008583690987124463,0.0,0.0
TCGA-HT-7471,0.0008665511265164644,-0.9978880675818373,0.0,0.005455962587685113,-0.9981412639405205,0.0,0.0,-1.0,0.0
TCGA-HT-7472,0.014731369150779897,-0.0010559662090813093,0.0,0.01558846453624318,-0.006505576208178439,0.0,0.0,0.0,0.0
TCGA-HT-7473,0.9965337954939342,-0.18796198521647306,1.0,0.9992205767731879,-0.17286245353159851,1.0,0.9991416309012876,-0.16312056737588654,1.0
TCGA-HT-7474,0.02772963604852686,-0.0010559662090813093,0.0,0.05300077942322681,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7475,0.5,-0.026399155227032733,0.0,0.49415432579890883,-0.006505576208178439,0.0,0.5030042918454936,0.0,0.0
TCGA-HT-7476,0.00779896013864818,-0.7687434002111933,0.0,0.019485580670303974,-0.7434944237918215,0.0,0.0008583690987124463,-0.7426545086119554,0.0
TCGA-HT-7477,0.6637781629116117,-0.06546990496304118,1.0,0.5448168355416991,-0.08828996282527882,1.0,0.711587982832618,-0.07092198581560284,1.0
TCGA-HT-7478,0.011265164644714038,-0.011615628299894404,0.0,0.018706157443491817,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7479,0.0025996533795493936,-0.0010559662090813093,0.0,0.002338269680436477,-0.0027881040892193307,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-7480,0.00779896013864818,-0.005279831045406547,0.0,0.013250194855806703,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-HT-7481,0.008665511265164644,0.0,0.0,0.009353078721745909,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7482,0.011265164644714038,-0.14149947201689547,0.0,0.002338269680436477,-0.17472118959107807,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-7483,0.0025996533795493936,-0.191129883843717,0.0,0.001558846453624318,-0.17472118959107807,0.0,0.0008583690987124463,-0.1661600810536981,0.0
TCGA-HT-7485,0.0,-0.20591341077085534,0.0,0.004676539360872954,-0.18866171003717472,0.0,0.0,-0.18034447821681865,0.0
TCGA-HT-7601,0.01386481802426343,0.0,0.0,0.006235385814497272,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7602,0.006065857885615251,-0.023231256599788808,0.0,0.009353078721745909,-0.008364312267657992,0.0,0.002575107296137339,0.0,0.0
TCGA-HT-7603,0.004332755632582322,0.0,0.0,0.003897116134060795,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7604,0.5805892547660312,-0.029567053854276663,0.0,0.5767731878409976,-0.0037174721189591076,0.0,0.5845493562231759,-0.002026342451874367,0.0
TCGA-HT-7605,0.01733102253032929,-0.0021119324181626186,0.0,0.014029618082618862,-0.0018587360594795538,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-7606,0.0017331022530329288,-0.4508975712777191,0.0,0.001558846453624318,-0.4191449814126394,0.0,0.0,-0.4093211752786221,0.0
TCGA-HT-7607,0.004332755632582322,0.0,0.0,0.001558846453624318,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7608,0.0034662045060658577,0.0,0.0,0.010911925175370226,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HT-7609,0.26949740034662045,-0.0010559662090813093,0.0,0.2774746687451286,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HT-7610,0.669844020797227,-0.0031678986272439284,0.0,0.5354637568199533,-0.0018587360594795538,0.0,0.5502145922746781,0.0,0.0
TCGA-HT-7611,0.009532062391681109,-0.0010559662090813093,0.0,0.003117692907248636,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7616,0.006065857885615251,-0.004223864836325237,0.0,0.00857365549493375,-0.011152416356877323,0.0,0.0,0.0,0.0
TCGA-HT-7620,0.01559792027729636,0.0,0.0,0.02260327357755261,0.0,0.0,0.011158798283261802,-0.0010131712259371835,0.0
TCGA-HT-7676,0.0034662045060658577,-0.0010559662090813093,0.0,0.007014809041309431,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-HT-7677,0.01559792027729636,-0.004223864836325237,0.0,0.010132501948558068,-0.011152416356877323,0.0,0.0,0.0,0.0
TCGA-HT-7680,0.00779896013864818,-0.03167898627243928,0.0,0.004676539360872954,-0.01858736059479554,0.0,0.0,0.0,0.0
TCGA-HT-7681,0.0,-0.004223864836325237,0.0,0.001558846453624318,-0.015799256505576207,0.0,0.0,0.0,0.0
TCGA-HT-7684,0.058925476603119586,-0.0031678986272439284,1.0,0.000779423226812159,-0.008364312267657992,0.0,0.0,-0.002026342451874367,0.0
TCGA-HT-7686,0.0034662045060658577,-0.005279831045406547,0.0,0.001558846453624318,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7687,0.006932409012131715,-0.022175290390707498,0.0,0.07716289945440374,-0.00929368029739777,0.0,0.0,0.0,0.0
TCGA-HT-7688,0.2391681109185442,-0.49947201689545934,0.0,0.36009353078721745,-0.45724907063197023,1.0,0.9931330472103004,-0.16312056737588654,1.0
TCGA-HT-7689,0.032062391681109186,-0.1119324181626188,0.0,0.029618082618862042,-0.11524163568773234,0.0,0.0008583690987124463,-0.0010131712259371835,0.0
TCGA-HT-7690,0.022530329289428077,-0.3041182682154171,0.0,0.018706157443491817,-0.27695167286245354,0.0,0.0,-0.2755825734549139,0.0
TCGA-HT-7691,0.0389948006932409,0.0,0.0,0.05144193296960249,-0.0009293680297397769,0.0,0.020600858369098713,0.0,0.0
TCGA-HT-7692,0.02339688041594454,-0.006335797254487857,0.0,0.03975058456742011,-0.00929368029739777,0.0,0.01630901287553648,0.0,0.0
TCGA-HT-7693,0.5173310225303293,-0.20802534318901794,0.0,0.5892439594699922,-0.19052044609665428,0.0,0.5236051502145923,-0.1691995947315096,0.0
TCGA-HT-7694,0.0017331022530329288,-0.0010559662090813093,0.0,0.0171473109898675,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7695,0.0008665511265164644,0.0,0.0,0.003117692907248636,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7854,0.006065857885615251,-0.0010559662090813093,0.0,0.001558846453624318,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7855,0.0,-0.014783526927138331,0.0,0.003897116134060795,-0.47026022304832715,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-7856,0.0008665511265164644,-0.007391763463569166,0.0,0.000779423226812159,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7857,0.0017331022530329288,-0.37697993664202745,0.0,0.001558846453624318,-0.37825278810408924,0.0,0.0,-1.0,0.0
TCGA-HT-7858,0.0,0.0,0.0,0.019485580670303974,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7860,0.9974003466204506,-1.0,1.0,0.9929851909586905,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-HT-7873,0.008665511265164644,-0.4477296726504752,0.0,0.010911925175370226,-0.41728624535315983,0.0,0.0,-0.40628166160081053,0.0
TCGA-HT-7874,0.0008665511265164644,-0.0021119324181626186,0.0,0.000779423226812159,-0.010223048327137546,0.0,0.0,-0.0010131712259371835,0.0
TCGA-HT-7875,0.0017331022530329288,-0.0010559662090813093,0.0,0.005455962587685113,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-7877,0.0,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7879,0.016464471403812825,-0.18796198521647306,0.0,0.01558846453624318,-0.17286245353159851,0.0,0.0,-0.16312056737588654,0.0
TCGA-HT-7880,0.36221837088388215,-0.008447729672650475,0.0,0.5362431800467654,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-HT-7881,0.0017331022530329288,-0.013727560718057022,0.0,0.005455962587685113,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-HT-7882,0.9939341421143848,-0.9852164730728616,1.0,0.9937646141855028,-0.9888475836431226,1.0,0.9991416309012876,-1.0,1.0
TCGA-HT-7884,0.6291161178509532,-0.010559662090813094,0.0,0.5284489477786438,-0.0009293680297397769,0.0,0.6334763948497855,0.0,0.0
TCGA-HT-7902,0.021663778162911613,-0.6568109820485745,0.0,0.000779423226812159,-0.6059479553903345,0.0,0.0,-0.06281661600810537,0.0
TCGA-HT-8010,0.0,-0.01583949313621964,0.0,0.000779423226812159,-0.008364312267657992,0.0,0.0,0.0,0.0
TCGA-HT-8011,0.9982668977469671,-1.0,2.0,0.9992205767731879,-1.0,2.0,1.0,-1.0,1.0
TCGA-HT-8012,0.0017331022530329288,0.0,0.0,0.017926734216679657,-0.010223048327137546,0.0,0.0,0.0,0.0
TCGA-HT-8013,1.0,-0.0010559662090813093,1.0,1.0,-0.0027881040892193307,1.0,1.0,0.0,1.0
TCGA-HT-8015,0.012998266897746967,-0.006335797254487857,0.0,0.011691348402182385,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-8018,0.0034662045060658577,0.0,0.0,0.010132501948558068,0.0,0.0,0.0,0.0,0.0
TCGA-HT-8104,0.9939341421143848,-1.0,2.0,0.995323460639127,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-HT-8105,0.0017331022530329288,-0.0021119324181626186,0.0,0.001558846453624318,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HT-8106,0.134315424610052,-0.5068637803590285,0.0,0.09353078721745908,-0.483271375464684,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-8107,0.0034662045060658577,-0.004223864836325237,0.0,0.002338269680436477,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HT-8108,0.5528596187175043,-0.48468848996832103,0.0,0.5541699142634451,-0.45817843866171004,0.0,0.5708154506437768,-0.44275582573454914,0.0
